"ID","Label","Level","Implement"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A32.Content._BrLeft_2_BrRight_._Star__BrLeft_2_BrRight__BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A32.Content.[2].*[2][2] This condition leads t...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D32","5.4.3.2[2].[t]*.[I]D32","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D32.Content","5.4.3.2[2].[t]*.[I]D32.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D32.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D32.Content.[1] If the stored position...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D32.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D32.Content.[2] If the stored position...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A33","5.4.3.2[2].[t]*.[I]A33","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A33.Content","5.4.3.2[2].[t]*.[I]A33.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A33.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A33.Content.[1] If the train position ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A33.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A33.Content.[2] This condition leads t...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A34","5.4.3.2[2].[t]*.[I]A34","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A34.Content","5.4.3.2[2].[t]*.[I]A34.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A34.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A34.Content.[1] If the train position ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A34.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A34.Content.[2] The process shall then...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D33","5.4.3.2[2].[t]*.[I]D33","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D33.Content","5.4.3.2[2].[t]*.[I]D33.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D33.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D33.Content.[1] When the position repo...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D33.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D33.Content.[2] If the position report...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D33.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]D33.Content.[3] Otherwise, if the posi...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D33.Content._BrLeft_4_BrRight_","5.4.3.2[2].[t]*.[I]D33.Content.[4] Note: How the RBC is a...","8","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A35","5.4.3.2[2].[t]*.[I]A35","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A35.Content","5.4.3.2[2].[t]*.[I]A35.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A35.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A35.Content.[1] The RBC shall inform t...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A35.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A35.Content.[2] When this message is r...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A35.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]A35.Content.[3] The process shall go t...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D22","5.4.3.2[2].[t]*.[I]D22","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D22.Content","5.4.3.2[2].[t]*.[I]D22.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D22.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D22.Content.[1] If the reported train ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D22.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D22.Content.[2] If yes, the process sh...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D22.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]D22.Content.[3] If no, the process sha...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D22.Content._BrLeft_4_BrRight_","5.4.3.2[2].[t]*.[I]D22.Content.[4] Note: How the RBC assu...","8","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A23","5.4.3.2[2].[t]*.[I]A23","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A23.Content","5.4.3.2[2].[t]*.[I]A23.Content The RBC shall inform t...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A24","5.4.3.2[2].[t]*.[I]A24","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A24.Content","5.4.3.2[2].[t]*.[I]A24.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A24.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A24.Content.[1] When the ERTMS/ETCS on...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A24.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A24.Content.[2] This condition leads t...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A38","5.4.3.2[2].[t]*.[I]A38","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A38.Content","5.4.3.2[2].[t]*.[I]A38.Content The RBC shall inform t...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A39","5.4.3.2[2].[t]*.[I]A39","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A39.Content","5.4.3.2[2].[t]*.[I]A39.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A39.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A39.Content.[1] When the ERTMS/ETCS on...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A39.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A39.Content.[2] The process shall then...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A40","5.4.3.2[2].[t]*.[I]A40","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A40.Content","5.4.3.2[2].[t]*.[I]A40.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A40.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A40.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A40.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A40.Content.[2] This condition leads t...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_.1","5.4.3.2[2].1 The SoM procedure shal...","5","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_.1._Star__BrLeft_1_BrRight_","5.4.3.2[2].1.*[1] Transition to any mode...","6","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_.1._Star__BrLeft_2_BrRight_","5.4.3.2[2].1.*[2] The desk is closed","6","TRUE"
"_5.4.3.3","5.4.3.3 Status of On-board Var...","4","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_","5.4.3.3[2]","4","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","5.4.3.3[2].[t]*","5","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","5.4.3.3[2].[t]*.[r][4]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Condition","5.4.3.3[2].[t]*.[r][4].Condition Following S1 : Driver ...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.DriverUnknown","5.4.3.3[2].[t]*.[r][4].DriverUnknown ARROW TO: [r][4].Drive...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.DriverValid","5.4.3.3[2].[t]*.[r][4].DriverValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","5.4.3.3[2].[t]*.[r][5]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Condition","5.4.3.3[2].[t]*.[r][5].Condition Following S1 : Driver ...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.DriverInvalid","5.4.3.3[2].[t]*.[r][5].DriverInvalid ARROW TO: [r][5].Drive...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.DriverValid","5.4.3.3[2].[t]*.[r][5].DriverValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","5.4.3.3[2].[t]*.[r][6]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Condition","5.4.3.3[2].[t]*.[r][6].Condition Following S1 : Driver ...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.TNumUnknown","5.4.3.3[2].[t]*.[r][6].TNumUnknown ARROW TO: [r][6].TNumV...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.TNumValid","5.4.3.3[2].[t]*.[r][6].TNumValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","5.4.3.3[2].[t]*.[r][7]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Condition","5.4.3.3[2].[t]*.[r][7].Condition Following S1: Driver h...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.TNumInvalid","5.4.3.3[2].[t]*.[r][7].TNumInvalid ARROW TO: [r][7].TNumV...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.TNumValid","5.4.3.3[2].[t]*.[r][7].TNumValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","5.4.3.3[2].[t]*.[r][8]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Condition","5.4.3.3[2].[t]*.[r][8].Condition Following D2: stored p...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.LevelInvalid","5.4.3.3[2].[t]*.[r][8].LevelInvalid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.LevelValid","5.4.3.3[2].[t]*.[r][8].LevelValid ARROW TO: [r][8].Level...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.RBCInvalid","5.4.3.3[2].[t]*.[r][8].RBCInvalid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.RBCValid","5.4.3.3[2].[t]*.[r][8].RBCValid ARROW TO: [r][8].RBCIn...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","5.4.3.3[2].[t]*.[r][9]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Condition","5.4.3.3[2].[t]*.[r][9].Condition Following D2: stored l...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.RBCInvalid","5.4.3.3[2].[t]*.[r][9].RBCInvalid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.RBCValid","5.4.3.3[2].[t]*.[r][9].RBCValid ARROW TO: [r][9].RBCIn...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","5.4.3.3[2].[t]*.[r][10]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Condition","5.4.3.3[2].[t]*.[r][10].Condition Following S2 : driver ...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.LevelUnknown","5.4.3.3[2].[t]*.[r][10].LevelUnknown ARROW TO: [r][10].Leve...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.LevelValid","5.4.3.3[2].[t]*.[r][10].LevelValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","5.4.3.3[2].[t]*.[r][11]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Condition","5.4.3.3[2].[t]*.[r][11].Condition Following S2 : driver ...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.LevelInvalid","5.4.3.3[2].[t]*.[r][11].LevelInvalid ARROW TO: [r][11].Leve...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.LevelValid","5.4.3.3[2].[t]*.[r][11].LevelValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","5.4.3.3[2].[t]*.[r][12]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Condition","5.4.3.3[2].[t]*.[r][12].Condition S3: driver has re-ente...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.RBCUnknown","5.4.3.3[2].[t]*.[r][12].RBCUnknown","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.RBCInvalid","5.4.3.3[2].[t]*.[r][12].RBCInvalid ARROW TO: [r][12].RBCU...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","5.4.3.3[2].[t]*.[r][13]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Condition","5.4.3.3[2].[t]*.[r][13].Condition Following S3 : driver ...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.RBCUnknown","5.4.3.3[2].[t]*.[r][13].RBCUnknown ARROW TO: [r][13].RBCV...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.RBCValid","5.4.3.3[2].[t]*.[r][13].RBCValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","5.4.3.3[2].[t]*.[r][14]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Condition","5.4.3.3[2].[t]*.[r][14].Condition Following S3: driver h...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.RBCInvalid","5.4.3.3[2].[t]*.[r][14].RBCInvalid ARROW TO: [r][14].RBCV...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.RBCValid","5.4.3.3[2].[t]*.[r][14].RBCValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","5.4.3.3[2].[t]*.[r][15]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Condition","5.4.3.3[2].[t]*.[r][15].Condition Following  D31: sessio...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.RBCInvalid","5.4.3.3[2].[t]*.[r][15].RBCInvalid ARROW TO: [r][15].RBCV...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.RBCValid","5.4.3.3[2].[t]*.[r][15].RBCValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","5.4.3.3[2].[t]*.[r][16]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Condition","5.4.3.3[2].[t]*.[r][16].Condition Following  D31: sessio...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.RBCUnknown","5.4.3.3[2].[t]*.[r][16].RBCUnknown ARROW TO: [r][16].RBCV...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.RBCValid","5.4.3.3[2].[t]*.[r][16].RBCValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","5.4.3.3[2].[t]*.[r][17]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Condition","5.4.3.3[2].[t]*.[r][17].Condition A35 : RBC reports to O...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.TPosInvalid","5.4.3.3[2].[t]*.[r][17].TPosInvalid ARROW TO: [r][17].TPos...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.TPosValid","5.4.3.3[2].[t]*.[r][17].TPosValid","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","5.4.3.3[2].[t]*.[r][18]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Condition","5.4.3.3[2].[t]*.[r][18].Condition A24 : On-board deletes...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.TPosUnknown","5.4.3.3[2].[t]*.[r][18].TPosUnknown","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.TPosInvalid","5.4.3.3[2].[t]*.[r][18].TPosInvalid ARROW TO: [r][18].TPos...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_","5.4.3.3[2].[t]*.[r][19]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.Condition","5.4.3.3[2].[t]*.[r][19].Condition A39 : On-board termina...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.TPosUnknown","5.4.3.3[2].[t]*.[r][19].TPosUnknown","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.TPosInvalid","5.4.3.3[2].[t]*.[r][19].TPosInvalid ARROW TO: [r][19].TPos...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_","5.4.3.3[2].[t]*.[r][20]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.Condition","5.4.3.3[2].[t]*.[r][20].Condition Following E10, E12, E3...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.TPosUnknown","5.4.3.3[2].[t]*.[r][20].TPosUnknown","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.TPosInvalid","5.4.3.3[2].[t]*.[r][20].TPosInvalid ARROW TO: [r][20].TPos...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_21_BrRight_","5.4.3.3[2].[t]*.[r][21]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_21_BrRight_.Condition","5.4.3.3[2].[t]*.[r][21].Condition Following 5.4.5.3 a), ...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_21_BrRight_.TPosUnknown","5.4.3.3[2].[t]*.[r][21].TPosUnknown","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_21_BrRight_.TPosInvalid","5.4.3.3[2].[t]*.[r][21].TPosInvalid ARROW TO: [r][21].TPos...","7","TRUE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_22_BrRight_","5.4.3.3[2].[t]*.[r][22]","6","FALSE"
"_5.4.3.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_22_BrRight_.Condition","5.4.3.3[2].[t]*.[r][22].Condition Following S12: Train D...","7","TRUE"
