"ID","Label","Level","Implement"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_29_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][29].Variable A_NVP23(k)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_29_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][29].Length 6","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_29_BrRight_.Comment","6.5.1.5.22[3].[t]*.[r][29].Comment Only if Q_NVKVINTSET(k...","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_30_BrRight_","6.5.1.5.22[3].[t]*.[r][30]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_30_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][30].Variable V_NVKVINT(k)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_30_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][30].Length 7","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_","6.5.1.5.22[3].[t]*.[r][31]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][31].Variable M_NVKVINT(k)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][31].Length 7","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_.Comment","6.5.1.5.22[3].[t]*.[r][31].Comment CONTENTS HAVE BEEN SPL...","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_.Comment._BrLeft_1_BrRight_","6.5.1.5.22[3].[t]*.[r][31].Comment.[1] Valid between V_NVKVIN...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_.Comment._BrLeft_2_BrRight_","6.5.1.5.22[3].[t]*.[r][31].Comment.[2] If Q_NVKVINTSET(k) = 1...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_","6.5.1.5.22[3].[t]*.[r][32]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][32].Variable M_NVKVINT(k)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][32].Length 7","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Comment","6.5.1.5.22[3].[t]*.[r][32].Comment CONTENTS HAVE BEEN SPL...","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Comment._BrLeft_1_BrRight_","6.5.1.5.22[3].[t]*.[r][32].Comment.[1] Only if Q_NVKVINTSET(k...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Comment._BrLeft_2_BrRight_","6.5.1.5.22[3].[t]*.[r][32].Comment.[2] Valid between V_NVKVIN...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Comment._BrLeft_3_BrRight_","6.5.1.5.22[3].[t]*.[r][32].Comment.[3] Gives the correction f...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_33_BrRight_","6.5.1.5.22[3].[t]*.[r][33]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_33_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][33].Variable N_ITER(k)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_33_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][33].Length 5","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_34_BrRight_","6.5.1.5.22[3].[t]*.[r][34]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_34_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][34].Variable V_NVKVINT(k,m)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_34_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][34].Length 7","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_","6.5.1.5.22[3].[t]*.[r][35]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][35].Variable M_NVKVINT(k,m)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][35].Length 7","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_.Comment","6.5.1.5.22[3].[t]*.[r][35].Comment CONTENTS HAVE BEEN SPL...","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_.Comment._BrLeft_1_BrRight_","6.5.1.5.22[3].[t]*.[r][35].Comment.[1] Valid between V_NVKVIN...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_.Comment._BrLeft_2_BrRight_","6.5.1.5.22[3].[t]*.[r][35].Comment.[2] If Q_NVKVINTSET(k) = 1...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_","6.5.1.5.22[3].[t]*.[r][36]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][36].Variable M_NVKVINT(k,m)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][36].Length 7","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Comment","6.5.1.5.22[3].[t]*.[r][36].Comment CONTENTS HAVE BEEN SPL...","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Comment._BrLeft_1_BrRight_","6.5.1.5.22[3].[t]*.[r][36].Comment.[1] Only if Q_NVKVINTSET(k...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Comment._BrLeft_2_BrRight_","6.5.1.5.22[3].[t]*.[r][36].Comment.[2] Valid between V_NVKVIN...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Comment._BrLeft_3_BrRight_","6.5.1.5.22[3].[t]*.[r][36].Comment.[3] Gives the correction f...","9","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_37_BrRight_","6.5.1.5.22[3].[t]*.[r][37]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_37_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][37].Variable L_NVKRINT","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_37_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][37].Length 5","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_38_BrRight_","6.5.1.5.22[3].[t]*.[r][38]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_38_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][38].Variable M_NVKRINT","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_38_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][38].Length 5","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_38_BrRight_.Comment","6.5.1.5.22[3].[t]*.[r][38].Comment Valid between L_NVKRIN...","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_39_BrRight_","6.5.1.5.22[3].[t]*.[r][39]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_39_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][39].Variable N_ITER","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_39_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][39].Length 5","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_40_BrRight_","6.5.1.5.22[3].[t]*.[r][40]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_40_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][40].Variable L_NVKRINT(l)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_40_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][40].Length 5","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_41_BrRight_","6.5.1.5.22[3].[t]*.[r][41]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_41_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][41].Variable M_NVKRINT(l)","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_41_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][41].Length 5","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_41_BrRight_.Comment","6.5.1.5.22[3].[t]*.[r][41].Comment Valid between L_NVKRIN...","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_42_BrRight_","6.5.1.5.22[3].[t]*.[r][42]","7","FALSE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_42_BrRight_.Variable","6.5.1.5.22[3].[t]*.[r][42].Variable M_NVKTINT","8","TRUE"
"_6.5.1.5.22_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_42_BrRight_.Length","6.5.1.5.22[3].[t]*.[r][42].Length 5","8","TRUE"
"_6.5.1.5.23","6.5.1.5.23 Added section 7.4.2.37...","5","TRUE"
"_6.5.1.5.23_BrLeft_2_BrRight_","6.5.1.5.23[2] Packet Number 206: Tra...","5","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_","6.5.1.5.23[3]","5","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","6.5.1.5.23[3].[t]*","6","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","6.5.1.5.23[3].[t]*.[r][1]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_.Description","6.5.1.5.23[3].[t]*.[r][1].Description The packet gives detai...","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","6.5.1.5.23[3].[t]*.[r][2]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Medium","6.5.1.5.23[3].[t]*.[r][2].Medium Any","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","6.5.1.5.23[3].[t]*.[r][4]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][4].Variable NID_PACKET","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][4].Length 8","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","6.5.1.5.23[3].[t]*.[r][5]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][5].Variable Q_DIR","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][5].Length 2","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","6.5.1.5.23[3].[t]*.[r][6]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][6].Variable L_PACKET","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][6].Length 13","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","6.5.1.5.23[3].[t]*.[r][7]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][7].Variable Q_SCALE","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][7].Length 2","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","6.5.1.5.23[3].[t]*.[r][8]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][8].Variable Q_TRACKINIT","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][8].Length 1","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","6.5.1.5.23[3].[t]*.[r][9]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][9].Variable D_TRACKINIT","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][9].Length 15","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Comment","6.5.1.5.23[3].[t]*.[r][9].Comment Only if Q_TRACKINIT = 1","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","6.5.1.5.23[3].[t]*.[r][10]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][10].Variable D_TRACKCOND","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][10].Length 15","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Comment","6.5.1.5.23[3].[t]*.[r][10].Comment Only if Q_TRACKINIT = ...","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","6.5.1.5.23[3].[t]*.[r][11]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][11].Variable L_TRACKCOND","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][11].Length 15","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","6.5.1.5.23[3].[t]*.[r][12]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][12].Variable M_TRACKCONDBC","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][12].Length 4","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","6.5.1.5.23[3].[t]*.[r][13]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][13].Variable N_ITER","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][13].Length 5","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","6.5.1.5.23[3].[t]*.[r][14]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][14].Variable D_TRACKCOND(k)","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][14].Length 15","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","6.5.1.5.23[3].[t]*.[r][15]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][15].Variable L_TRACKCOND(k)","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][15].Length 15","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","6.5.1.5.23[3].[t]*.[r][16]","7","FALSE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Variable","6.5.1.5.23[3].[t]*.[r][16].Variable M_TRACKCONDBC(k)","8","TRUE"
"_6.5.1.5.23_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Length","6.5.1.5.23[3].[t]*.[r][16].Length 4","8","TRUE"
"_6.5.1.5.24","6.5.1.5.24 Added section 7.4.2.37...","5","TRUE"
"_6.5.1.5.24_BrLeft_2_BrRight_","6.5.1.5.24[2] Packet Number 207: Rou...","5","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_","6.5.1.5.24[3]","5","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","6.5.1.5.24[3].[t]*","6","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","6.5.1.5.24[3].[t]*.[r][1]","7","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_.Description","6.5.1.5.24[3].[t]*.[r][1].Description The packet gives the c...","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","6.5.1.5.24[3].[t]*.[r][2]","7","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Medium","6.5.1.5.24[3].[t]*.[r][2].Medium Any","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","6.5.1.5.24[3].[t]*.[r][4]","7","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Variable","6.5.1.5.24[3].[t]*.[r][4].Variable NID_PACKET","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Length","6.5.1.5.24[3].[t]*.[r][4].Length 8","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","6.5.1.5.24[3].[t]*.[r][5]","7","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Variable","6.5.1.5.24[3].[t]*.[r][5].Variable Q_DIR","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Length","6.5.1.5.24[3].[t]*.[r][5].Length 2","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","6.5.1.5.24[3].[t]*.[r][6]","7","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Variable","6.5.1.5.24[3].[t]*.[r][6].Variable L_PACKET","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Length","6.5.1.5.24[3].[t]*.[r][6].Length 13","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","6.5.1.5.24[3].[t]*.[r][7]","7","FALSE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Variable","6.5.1.5.24[3].[t]*.[r][7].Variable Q_SCALE","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Length","6.5.1.5.24[3].[t]*.[r][7].Length 2","8","TRUE"
"_6.5.1.5.24_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","6.5.1.5.24[3].[t]*.[r][8]","7","FALSE"
